keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
laptop,3,22,48IMX4W4SPY9,Laptop Computers,"Acer Chromebook 315 (2019), 15.6"" HD, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Silver, CB315-3H-C19A",Acer,4.2,,"Acer Chromebook 315 CB315-3H-C19A, Intel Celeron N4000, 15.6"" HD, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Bluetooth 5.0, Protective Sleeve, Pure Silver, Chrome OS",https://i5.walmartimages.com/seo/Acer-Chromebook-315-2019-15-6-HD-Intel-Celeron-N4020-4GB-RAM-64GB-eMMC-Silver-CB315-3H-C19A_05373b67-c03b-4ca1-9dfc-a7e42b4dce5b.f9cfbfc82be7b9bcdac035f2897e80d4.jpeg,180,USD
laptop,3,21,2F4PFV0ON8BH,Laptop Computers,"MSI Summit E13FlipEvo A13MT-243US - 13.4"" Touchscreen 2-in-1 Laptop, 120Hz FHD+, Intel Core i7-1360P, Intel Iris Xe, 16GB DDR5 Memory, 1TB NVMe SSD, Windows 11",MSI,5,,"MSI Summit E13FlipEvo A13MT-243US - 13.4"" Touchscreen 2-in-1 Laptop, 120Hz FHD+, Intel Core i7-1360P, Intel Iris Xe, 16GB DDR5 Memory, 1TB NVMe SSD, Windows 11",https://i5.walmartimages.com/seo/MSI-Summit-E13FlipEvo-A13MT-243US-13-4-Touchscreen-2-in-1-Laptop-120Hz-FHD-Intel-Core-i7-1360P-Iris-Xe-16GB-DDR5-Memory-1TB-NVMe-SSD-Windows-11_c4628a02-7ff6-42c9-9550-7bd77fae3923.72e0b35e310e6ef03a0f2d63ebe2bdad.jpeg,999,USD
laptop,3,19,4TY773UZ4PC8,Laptop Computers,"ASUS Vivobook Pro 16” PC Laptop, Intel Core i7, RTX 4050, 16GB, 1TB, Win 11, Blue, K6602VU-WS74",ASUS,4.8,,"Lighting up your creativity is easier than ever with the Vivobook Pro 16 powered by  Intel® Core™ i7-13700H and the NVIDIA® GeForce® RTX™ 4050 Graphic card.  It’s designed to deliver maximum performance for everything creative, whether you’re an artist, a vlogger, a video creator, a musician, or just someone who likes to have fun. For an efficient on-the-go life, Vivobook Pro 16 has a long-lasting battery that keeps on going. Get creative, get Vivobook Pro 16 laptop.",https://i5.walmartimages.com/seo/ASUS-Vivobook-Pro-16-PC-Laptop-Intel-Core-i7-RTX-4050-16GB-1TB-Win-11-Blue-K6602VU-WS74_849e2f69-b1ff-41d4-8aa9-d86b15d66ac4.849c878b5651c1bf20e0662fab29528c.jpeg,1099,USD
laptop,3,18,6EVXPEZAX0X3,Laptop Computers,"HP Stream 14 Laptop, Intel Celeron N4000, 4GB SDRAM, 32GB eMMC, Office 365 1yr, Rose Pink",HP,4.3077,,"Portable, stylish design: With a thin, lightweight design and bold, bright colors, this laptop was never meant to stand still. It travels easily and comes in a vibrant, non-traditional color for a uniquely personal look. Windows 10 Home in S mode and Office 365 Personal included: Experience the most secure Windows ever built, streamlined for security and superb performance. Add in full access to Microsoft Excel, Word, PowerPoint, OneNote, Access, and 60 Skype minutes per month for one year, plus 1TB OneDrive cloud storage for one year for improved productivity. Connect and go: The improved 802.11 ac 2x2 Wi-Fi antenna delivers a stronger, more reliable Internet connection than before and with up to 14 hours and 15 minutes of video playback battery life, you'll enjoy enhanced streaming, fast downloads, and smooth web surfing all day. This item was manufactured in 2019.",https://i5.walmartimages.com/seo/HP-Stream-14-Laptop-Intel-Celeron-N4000-4GB-SDRAM-32GB-eMMC-Office-365-1yr-Rose-Pink_7b5c941b-33a6-4433-b5b3-e62d5fb3825a_1.eadd46f8f6079fdcd1cbb64e410b2e27.jpeg,197.22,USD
laptop,3,17,6U7XEJSWPPIH,Laptop Computers,"Acer 315 15.6"" Celeron 4GB/32GB Chromebook, 15.6"" HD Display, Intel Celeron N4000, 4GB LPDDR4, 32GB eMMC, Protective Sleeve, Pure Silver, Chrome OS - CB315-3H-C2C3",Acer,4.6,,"Google Classroom Compatible! Acer Chromebook 315 CB315-3H-C2C3 - 15.6"" - Celeron N4000 - 4 GB RAM - 32 GB eMMC<br>",https://i5.walmartimages.com/seo/Acer-315-15-6-Celeron-4GB-32GB-Chromebook-HD-Display-Intel-N4000-4GB-LPDDR4-32GB-eMMC-Protective-Sleeve-Pure-Silver-Chrome-OS-CB315-3H-C2C3_1da74290-1cc8-4101-aecd-e2aeda5bc2cb_2.15cd7105a586984d405a6cc4d63a357a.png,169,USD
laptop,3,16,5E0EKYIW8BO6,Laptop Computers,"HP 15.6"" Business Laptop, Anti-Glare HD Laptop, Intel Pentium Processor, 16 GB RAM, 128 GB Universal Flash Storage, Intel UHD Graphics, 1 Year Office, Win 11 Home, Wi-Fi 6, Red, Hotface 32GB USB Card",HP,3.5,,"<p>
 HP 15.6"" Business Laptop, Anti-Glare HD Laptop, Intel Pentium Processor, Intel UHD Graphics, Camera Privacy Shutter, Microphone Mute Key, One-year Microsoft 365 Subscription, HP QuickDrop Wireless File Transfer, Windows 11 Home, Wi-Fi 6<br>
<br>
Specifications:<br>
Brand: HP<br>
Model Name: HP<br>
Screen Size: 15.6 Inches<br>
Hard Disk Size: 128 GB<br>
CPU Model: Pentium<br>
Ram Memory Installed Size: 16 GB<br>
Operating System: Windows 11 Home in S mode<br>
Special Feature: Anti Glare Coating<br>
Graphics Card Description: Integrated
</p>",https://i5.walmartimages.com/seo/HP-15-6-Business-Laptop-Anti-Glare-HD-Intel-Pentium-Processor-16-GB-RAM-128-Universal-Flash-Storage-UHD-Graphics-1-Year-Office-Win-11-Home-Wi-Fi-6-Re_77df260b-7be2-4c1e-964e-05ff400a71dd.2c02344f9852826985b2ff3e0748711c.png,339,USD
laptop,3,15,7FQ2TOJ2SCKH,Laptop Computers,"Dell Latitude 5580 HD 15.6 Inch Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB SSD, WiFi, HDMI, Type C Port) Win 10 Pro with Numeric Keyboard (Reused)",Dell,3.9,,"<p>Designed for productivity, the Latitude 5490 Notebook from Dell provides improved security, manageability, and reliability, as well as business features</p><p>6th Gen Intel Core i5 Processor i5-6200U Dual-Core |  2.3GHz up to 2.8GHz Turbo Boost High performance</p><p>Intel HD Graphics 620 | 8GB DDR3 2133 MHz 256 SSD</p><p>Intel Dual Band Wireless-AC 8265 802.11a/b/g/n/ac | Bluetooth 4.1 | 3 x USB 3.0 | HDMI | VGA | RJ-45</p><p>14"" HD (1366 x 768) Anti-Glare Non-Touch | Stereo speakers/microphone | Webcam |  </p><p>Windows 10 Professional 64-bit - Ideal for Home, Professionals, Small business, School Education</p>",https://i5.walmartimages.com/seo/Dell-Latitude-5580-HD-15-6-Inch-Business-Laptop-Notebook-PC-Intel-Core-i5-6300U-8GB-Ram-256GB-SSD-WiFi-HDMI-Type-C-Port-Win-10-Pro-Numeric-Keyboard-R_044bd6f9-7547-403b-80c1-e29eabf6996e.920baa914fb41cf3bc7ed56358034e49.jpeg,209.02,USD
laptop,3,14,1GORD6ZZ2JOH,Laptop Computers,"Acer Chromebook Vero 514 14"" FHD IPS, Intel Core i3-1215U, 8GB LPDDR4X Memory, 128GB NVMe SSD, Cobblestone Gray, CBV514-1H-34X9",Acer,4.8,,"<p>Powerful, fast and eco-friendly, Acer’s latest Chromebook Vero harnesses the benefits of a technologically advanced chassis—that’s made from recycled materials for less harm and more earthy goodness while maximizing performance. Not only does it feature built-to-last durability and the latest 12th Gen Intel® Core™ i3 processor, but it also embraces the spirit of sustainability by integrating 30% PCR plastic into the design.</p>This device qualifies for an OS update to include enhanced AI-powered Google features found on Chromebook Plus devices, like tools to improve video call lighting and quality, Google Photos Magic Eraser, and more.",https://i5.walmartimages.com/seo/Acer-Chromebook-Vero-514-14-FHD-IPS-Intel-Core-i3-1215U-8GB-LPDDR4X-Memory-128GB-NVMe-SSD-Cobblestone-Gray-CBV514-1H-34X9_c2f40322-a7d0-437e-9979-e38f8fb8e38a.8477f0a72f957baad77880dcbb4095ac.jpeg,349,USD
laptop,3,12,2594GG0QM5FS,Laptop Computers,"Lenovo Ideapad Flex 5i 16"" WUXGA IPS Touchscreen Laptop, Intel Core i7-1255U, 8GB RAM, 512GB SSD, Windows 11 Home, Cloud Grey, 82R80022US",Lenovo,4.4,,"<p>With a 360° drop-down hinge that lifts up the keyboard for easier typing and more screen, the Lenovo IdeaPad Flex 5i adapts to whatever you’re doing for limitless creation and performance on the 12th Generation Intel® Core™ i7 processors and Intel integrated graphics. Watch your entertainment come to life on a 1920 x 1200 WUXGA display with 16:10 aspect ratio for a taller, boundless screen. Connect up to two 4K displays with Thunderbolt™ 4.0 for universal ultra-fast cable connectivity.</p>",https://i5.walmartimages.com/seo/Lenovo-Ideapad-Flex-5i-16-WUXGA-IPS-Touchscreen-Laptop-Intel-Core-i7-1255U-8GB-RAM-512GB-SSD-Windows-11-Home-Cloud-Grey-82R80022US_380b1e83-ff3f-47df-9458-0618f44ba884.f3394b6e25671b9cf4e4d7ef4377349a.png,529,USD
laptop,3,11,7941MAKAU8KU,Laptop Computers,"HP Pavilion 15.6"" FHD Laptop, AMD Ryzen 5-5500U, 8GB RAM, 512GB SSD, Horizon Blue, Windows 11,15-eh1052wm",HP,4.1,,"Enjoy incredible performance in a smaller PC. HP Pavilion 15"" laptop features a streamlined, metal design for a thin, light notebook with greater durability so you can throw it in your backpack and go. The long battery life with HP Fast Charge will keep you working throughout your busy day and the AMD Ryzen 5 processor offers supreme performance so you can spend less time getting more done. Get back to the fun stuff with a screen that steals the show. Micro-edge bezels fit 15.6 inches of vibrant Full HD images in the screen. Dual speakers tuned by the experts at Audio by B&O enhance your movie marathons with authentic, rich sound. Keep in touch with family and friends on the 88-degree wide-angle field of view offered by the HP Wide Vision HD Camera.",https://i5.walmartimages.com/seo/HP-Pavilion-15-6-FHD-Laptop-AMD-Ryzen-5-5500U-8GB-RAM-512GB-SSD-Horizon-Blue-Windows-11-15-eh1052wm_dbd1a416-5122-451d-b25f-8e5cc71ff8b8.e6dfc2bb5e6ba74f3caf46b3777f08bb.jpeg,409,USD
laptop,3,10,52J5TZ0UOT3C,Laptop Computers,"HP 15.6"" Pentium 4GB/128GB Laptop-Scarlet Red",HP,3.7,,"Designed to keep you productive and entertained from anywhere, the HP Laptop 15-dw0083wm combines a sleek and portable design and up to 10 hours and 45 minutes of battery life—plus, when you run low, you can go from 0 to 50% charge in approximately 45 minutes with HP Fast Charge. Featuring a 15.6-inch diagonal micro-bezel HD Brightview display (with screen-to-body ratio of 81%), Intel® Pentium® Silver processor and UHD graphics, 4 GB SDRAM and 128 GB solid state drive, this notebook PC is powerful enough for your busiest days. The HP TrueVision HD Camera with integrated dual-array digital microphones, plus tuned stereo speakers, enable video chatting with vibrant clarity, even in low light. Weighing under four pounds, this thin, light, scarlet red laptop is easy to take from your family room to your home office or on the road.",https://i5.walmartimages.com/seo/HP-15-6-Pentium-4GB-128GB-Laptop-Scarlet-Red_fb7a3275-2b04-4757-94d4-cca778dfe610_1.130d8cd7964d00f215a80ab6a614f388.jpeg,258,USD
laptop,3,9,7KSH0LO0MATD,Laptop Computers,"Lenovo Ideapad Gaming Chromebook Laptop, 16.0"" WQXGA 2.5K IPS, Intel Core i3-1215U, 8GB RAM, 128GB eMMC, Storm Grey, 82V80009UX, Cloud Gaming",Lenovo,3.5,,"<p>With a fast and responsive 12th Gen Intel® Core i3 processor and 128GB eMMC storage, the Lenovo Ideapad Gaming Chromebook 16"" easily handles the heaviest tasks as it powers you through 12 hours of battery life. Unleash your potential with a brilliant 2560 x 1600 (WQXGA) display with 16:10 aspect ratio. Access a rich library of Google Play apps on the streamlined Chrome OS, complete with wallpapers, images and more.</p> This device qualifies for an OS update to include enhanced AI-powered Google features found on Chromebook Plus devices, like tools to improve video call lighting and quality, Google Photos Magic Eraser, and more.",https://i5.walmartimages.com/seo/Lenovo-Ideapad-Gaming-Chromebook-Laptop-16-0-WQXGA-2-5K-IPS-Intel-Core-i3-1215U-8GB-RAM-128GB-eMMC-Storm-Grey-82V80009UX-Cloud-Gaming_6b222d16-f848-430e-a7c9-93554b5ec9b3.7a5b805ca3f9ed503963c97657b0a64e.jpeg,400,USD
laptop,3,8,23JB1RFXG8SX,Laptop Computers,ACEMAGIC Laptop 15.6 FHD 16GB 512GB Intel Quad-Core 12th Alder Lake N95 with Windows 11 Pro,KAMRUI,4.7,,"<div><span style=""color: #0f1111; font-family: MyriadPro;"">Standing screen display size:15.6 Inches</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Screen Resolution:1920 x 1080 pixels</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Processor:3.4 GHz Intel_Mobile_CPU</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">RAM:16 GB DDR4</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Hard Drive:‎512 GB M.2 2280 Solid State Drive</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Graphics Coprocessor:Intel UHD Graphics Up to 1200MHz</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Chipset Brand ‎Intel</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Card Description:‎Intel UHD Graphics 1200MHz Integrated</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Graphics Card Ram Size:16 GB</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Wireless Type ‎5 GHz Radio Frequency, 802.11a/b/g/n/ac, 2.4 GHz Radio Frequency</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Number of USB 2.0 Ports:‎1</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Number of USB 3.0 Ports：2</span></div>
<div><span style=""color: #0f1111; font-family: MyriadPro;"">Average Battery Life (in hours)：‎8 Hours</span></div>",https://i5.walmartimages.com/seo/ACEMAGIC-Laptop-15-6-FHD-16GB-512GB-Intel-Quad-Core-12th-Alder-Lake-N95-with-Windows-11-Pro_f574f6f6-f07a-4154-ac37-ae25dffc39d2.9c2a4b8708a018ecee829170b4ee1a46.jpeg,299.99,USD
laptop,3,7,4F7NXXLGOFAX,Laptop Computers,"HP Newest 14"" Laptop, Slim Thin Light Laptop Computer for Students and Business, Intel Quad-Core N4120, 1 Year Office 365, Webcam, HDMI, WiFi, Win 11, 16GB RAM, 192GB Storage(64GB eMMC+128GB Micro SD)",HP,0,,"<p><strong>HP Newest 14"" Laptop, Slim Thin Light Laptop Computer for Students and Business, Intel Quad-Core N4120, 1 Year Office 365, Webcam, HDMI, WiFi, Win 11, 16GB RAM, 192GB Storage(64GB eMMC+128GB Micro SD)</strong></p>
<p>【14.0-inch diagonal, HD Display】With virtually no bezel encircling the display, an ultra-wide viewing experience provides for seamless multi-monitor set-ups.</p>
<p>【Intel Celeron N4120】Immerse yourself in a world of power and efficiency, where an ultra-low-voltage platform optimizes energy usage. Experience seamless multitasking and smooth performance with the 4-core, 4-way processor.</p>
<p>【16GB RAM】Plenty of high bandwidth to run multiple programs simultaneously without any slowdowns.</p>
<p>【192GB Storage】Delivers blazing boot-up speed and enhanced storage capabilities. Effortlessly access your extensive digital library with ease.</p>
<p>【Intel HD Graphics 600】Enjoy solid image quality that brings your everyday content to life with vibrant colors and sharp details.</p>
<p>【720p HD Camera】Provides high quality video calls, virtual meetings and online interactions.</p>
<p>【Windows 11 S included】12.76""x 8.86""x 0.71"", 3.24 lbs. Ports: 2 X USB 3.0 Type A Ports, 1 x USB 3.0 Type C Ports, 1x Headset, 1x Media Card Reader.</p>
<p>【1 Year Office 365】Take your productivity and work mobility to the next level with the Microsoft 365 Office Suite (1 year subscription included).</p>",https://i5.walmartimages.com/seo/HP-Newest-14-Laptop-Slim-Thin-Light-Laptop-Computer-Students-Business-Intel-Quad-Core-N4120-1-Year-Office-365-Webcam-HDMI-WiFi-Win-11-16GB-RAM-192GB_b7d782e0-5cca-4f64-aeee-d036aa06bc72.aa2615d7b427ad3b334095b4c1450a04.png,289.99,USD
laptop,3,6,5OPVO4S4CRDV,Laptop Computers,"HP Newest 14"" Laptop, Slim Thin Light Laptop Computer for Students and Business, Intel Quad-Core N4020, 1 Year Office 365, Webcam, HDMI, WiFi, Win 11, 8GB RAM, 64GB eMMC, Pink",HP,,,"<p><strong>HP Newest 14"" Laptop, Slim Thin Light Laptop Computer for Students and Business, Intel Quad-Core N4020, 1 Year Office 365, Webcam, HDMI, WiFi, Win 11, 8GB RAM, 64GB eMMC, Pink</strong></p>
<p>【14.0-inch diagonal, HD Display】With virtually no bezel encircling the display, an ultra-wide viewing experience provides for seamless multi-monitor set-ups.</p>
<p>【Intel Celeron N4020】Immerse yourself in a world of power and efficiency, where an ultra-low-voltage platform optimizes energy usage. Experience seamless multitasking and smooth performance with the 4-core, 4-way processor.</p>
<p>【8GB RAM】Plenty of high bandwidth to run multiple programs simultaneously without any slowdowns.</p>
<p>【64GB eMMC】Delivers blazing boot-up speed and enhanced storage capabilities. Effortlessly access your extensive digital library with ease.</p>
<p>【Intel HD Graphics 600】Enjoy solid image quality that brings your everyday content to life with vibrant colors and sharp details.</p>
<p>【720p HD Camera】Provides high quality video calls, virtual meetings and online interactions.</p>
<p>【Windows 11 S included】12.76""x 8.86""x 0.71"", 3.24 lbs. Ports: 2 X USB 3.0 Type A Ports, 1 x USB 3.0 Type C Ports, 1x Headset, 1x Media Card Reader.</p>
<p>【1 Year Office 365】Take your productivity and work mobility to the next level with the Microsoft 365 Office Suite (1 year subscription included).</p>",https://i5.walmartimages.com/seo/HP-Newest-14-Laptop-Slim-Thin-Light-Laptop-Computer-Students-Business-Intel-Quad-Core-N4020-1-Year-Office-365-Webcam-HDMI-WiFi-Win-11-8GB-RAM-64GB-eM_355ba597-333f-47ff-8e50-077b597bf955.3542160281b87d4f35f611824514640f.png,265.99,USD
laptop,3,5,7GVXTS4L2A1V,Laptop Computers,"ASUS Zenbook 14” OLED Touch PC Laptop, AMD Ryzen 7 7730U, 16GB, 512GB, Windows 11, UM3402YA-WS74T",ASUS,5,,"Zenbook 14 OLED Laptop is built for effortless portability. The laptop’s expansive 16:10 2.8K OLED HDR Nano Edge touch screen delivers pixel-perfect visuals. Zenbook 14 OLED laptop gives you superb performance with its long-lasting 75 Wh battery. It brings you power, elegance, and portable perfection.",https://i5.walmartimages.com/seo/ASUS-Zenbook-14-OLED-Touch-PC-Laptop-AMD-Ryzen-7-7730U-16GB-512GB-Windows-11-UM3402YA-WS74T_6c293776-7679-4c06-b80b-42a1cd29603e.b41b514dc6af529fb14b963cc1b3c6e3.jpeg,779,USD
laptop,3,4,2D4G8ASODR81,Laptop Computers,"MSI GF63 Thin 11UC-1276US 15.6"" Gaming Laptop, 144Hz, Intel Core i5-11500H, NVIDIA GeForce RTX 3050 4GB, 16GB DDR4 Memory, 512GB NVMe SSD, Windows 11",MSI,4.5,,"<p>Level up with this MSI GF63 Thin 15.6"" Gaming Laptop. Running on Windows 11, this gaming laptop features Intel Core i5-12500H and NVIDIA GeForce RTX 3050 4GB. This sleek, black laptop has a red keyboard with anti-ghost key. It's also bluetooth-enabled and has a lithium-polymer battery. It's portable and lightweight, so you can take it with you to all of your gaming parties. Get your game on with the MSI GF63 Thin 15.6"" Gaming Laptop.</p>",https://i5.walmartimages.com/seo/MSI-GF63-Thin-11UC-1276US-15-6-Gaming-Laptop-144Hz-Intel-Core-i5-11500H-NVIDIA-GeForce-RTX-3050-4GB-16GB-DDR4-Memory-512GB-NVMe-SSD-Windows-11_c53d3561-5068-4ef5-b81b-b61fbe3bd189.1026f3576f0aa70bb082c66e850f5458.jpeg,629,USD
laptop,3,3,2SCUDX4BSFUU,Laptop Computers,"Lenovo Ideapad 5 15.6"" FHD IPS Laptop, AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, Abyss Blue, Windows 11 Home, 82SG00BLUS",Lenovo,4.7,,"<p>Experience world-leading performance in a rugged, portable and posh package. The Lenovo IdeaPad 5 packs the latest AMD Ryzen 5000 Series Processors with Radeon Graphics, dual channel memory and PCIe for accelerated performance in a solidly built slim and light chassis that's certified for military-grade toughness with expansive bezel-less displays for a 90 percent AAR and FHD camera for clearer video calls. Stay connected to a full suite of connectivity options, including two full-function USB Type-C port.</p>",https://i5.walmartimages.com/seo/Lenovo-Ideapad-5-15-6-FHD-IPS-Laptop-AMD-Ryzen-7-5825U-16GB-RAM-512GB-SSD-Abyss-Blue-Windows-11-Home-82SG00BLUS_2c2944d3-5726-4e7e-867a-7e289053ea15.c3d63d54ef43cdde5ec7bc6469b97988.jpeg,499,USD
laptop,3,2,4D5SG689UM1X,Laptop Computers,"Acer Chromebook 315 (2023), 15.6"" FHD, Intel Celeron N4500, 4GB RAM, 64GB eMMC, Pure Silver, Protective Sleeve Included, CB315-4H-C7A1",Acer,3.6,,"The Acer Chromebook 315 features a 15.6"" anti-glare screen designed to let you get more done, no matter where you are. You'll stay focused in either the classroom or the office with a dedicated number pad, a fast processor, and an ecofriendly OceanGlass touchpad. Recognized as the perfect multi-media companion, this special machine is super thin, extra light and delivers unmatched value in today’s fast-paced, technology-driven world. It features an impressive HDR camera, fast wireless connectivity and long-lasting battery life, so you can run your favorite Google apps or access your photos, videos, music and documents—all day long.",https://i5.walmartimages.com/seo/Acer-Chromebook-315-2023-15-6-FHD-Intel-Celeron-N4500-4GB-RAM-64GB-eMMC-Pure-Silver-Protective-Sleeve-Included-CB315-4H-C7A1_a1d3a68a-2f65-44be-881c-1cd4b3b69357.5d01d7e69a2194e20d230bd801320d69.jpeg,148,USD
laptop,3,1,121VEFM85UC6,Laptop Computers,"HP Stream 14"" Laptop, Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC, Pink, Windows 11 (S mode) with Office 365 1-yr, 14-cf2112wm",HP,3.8,,"Product Details: Manufacturer: HP Series: Stream Model: 14-cf2112wm Screen Size: 14"" Touchscreen: NO Processor: Celeron N4020 Speed: 1.1GHz RAM: 4GB Solid State Drive: 64GB Operating System: Windows 11 Home",https://i5.walmartimages.com/seo/HP-Stream-14-Laptop-Intel-Celeron-N4120-Processor-4GB-RAM-64GB-eMMC-Pink-Windows-11-S-mode-with-Office-365-1-yr-14-cf2112wm_75f0c469-99df-47f0-9978-ebc32936a959.ec1b436bee290f22fe27861df0d7a947.jpeg,169,USD
laptop,4,40,58EKKKQZ0QVL,Laptop Computers,"Lenovo Ideapad Gaming 3 15.6"" FHD 120Hz Gaming Laptop AMD Ryzen 5 7535HS 8GB RAM 512GB SSD NVIDIA GeForce RTX 2050 4GB",Lenovo,4.3,,"Lenovo Ideapad Gaming 3 15.6"" FHD 120Hz Gaming Laptop AMD Ryzen 5 7535HS 8GB RAM 512GB SSD NVIDIA GeForce RTX 2050 4GB - AMD Ryzen 5 7535HS Hexa-Core - 1920 x 1080 FHD - NVIDIA GeForce RTX 2050 4 GB - In-Plane Switching (IPS) Technology - 8 GB RAM",https://i5.walmartimages.com/seo/Lenovo-Ideapad-Gaming-3-15-6-FHD-120Hz-Gaming-Laptop-AMD-Ryzen-5-7535HS-8GB-RAM-512GB-SSD-NVIDIA-GeForce-RTX-2050-4GB_03b3ceed-69a2-463c-bc8e-fe356a388740.580426bc492a1f608acf45f4f56062a6.jpeg,499.99,USD
laptop,4,39,6GIUX69SP8H6,Laptop Computers,"HP 17 Series 17.3"" HD+ Touchscreen Laptop Intel Core i3-1125G4 8GB RAM 256GB Natural Silver",HP,4.3,,"HP 17-cn0010nr 17.3"" Touchscreen Notebook - HD+ - 1600 x 900 - Intel Core i3 11th Gen i3-1125G4 Quad-core (4 Core) - 8 GB RAM - 256 GB SSD - Natural Silver",https://i5.walmartimages.com/seo/HP-17-Series-17-3-HD-Touchscreen-Laptop-Intel-Core-i3-1125G4-8GB-RAM-256GB-Natural-Silver_fe0f9f4e-a4b1-4fbf-87b6-a6ca0a1b302f.280806b03dc2cc0594ba2b107b452c21.jpeg,799,USD
laptop,4,38,1ZQ86L8LQ2VN,Laptop Computers,"MSI Sword 15 15.6"" Gaming Laptop, 144Hz FHD, Intel Core i7-12650H, NVIDIA GeForce RTX 4060 8GB, 16GB DDR4 Memory, 1TB NVMe SSD, Windows 11, White, Sword 15 A12VF-1299",MSI,4.6,,"MSI Sword 15 15.6"" Gaming Laptop, 144Hz FHD, Intel Core i7-12650H, NVIDIA GeForce RTX 4060 8GB, 16GB DDR4 Memory, 1TB NVMe SSD, Windows 11, White, Sword 15 A12VF-1299",https://i5.walmartimages.com/seo/MSI-Sword-15-15-6-Gaming-Laptop-144Hz-FHD-Intel-Core-i7-12650H-NVIDIA-GeForce-RTX-4060-8GB-16GB-DDR4-Memory-1TB-NVMe-SSD-Windows-11-White-A12VF-1299_5f389755-5b10-49ae-a314-8a0d0e198bce.1de49e86b82afb1779ddeea11cfd11bf.jpeg,1033,USD
laptop,4,37,6U4AJZX5I0DF,Laptop Computers,"Acer 317 17.3"" Celeron 4GB/64GB Chromebook, Full HD IPS Display, Intel Celeron N4500, 4GB LPDDR4X, 64GB eMMC, Intel Wireless Wi-Fi 6 AX201 802.11ax, Bluetooth 5.1, Chrome OS, CB317-1H-C994",Acer,4.2,,"<p>Acer 317 Chromebook, Intel Celeron N4500, 17.3"" Full HD IPS Display, 4GB LPDDR4X, 64GB eMMC, Intel Wireless Wi-Fi 6 AX201 802.11ax, Bluetooth 5.1, Chrome OS, CB317-1H-C994 Companion On-the-Go Powered by an Intel Celeron processor, the Chromebook loads content-rich webpages fast, provides crisp video playback, and enables you to multitask effortlessly by allowing multiple pages to run at the same time. Comfortable Use and Speed The large 17.3” Full HD IPS display with an anti-glare coating and narrow bezels gives users a greater workspace more flexible so they can be more productive in bright conditions. For added functionality and to keep numerists happy, an integrated numeric keypad has been included.</p>",https://i5.walmartimages.com/seo/Acer-317-17-3-Celeron-4GB-64GB-Chromebook-Full-HD-IPS-Display-Intel-N4500-4GB-LPDDR4X-64GB-eMMC-Wireless-Wi-Fi-6-AX201-802-11ax-Bluetooth-5-1-Chrome_6be1da4d-bce2-46e7-8e7c-b3a22423fb4c.ea0c156d4967b5ef29e849bb69652732.jpeg,264,USD
laptop,4,36,51I6JFBWSBHE,Laptop Computers,"HP 14"" Laptop, Intel Core i3-1005G1, 4 GB SDRAM, 128 GB M.2 Solid State Drive, Natural Silver, 14-DQ1037wm",HP,4.1,,"Take it anywhere. See more. With its thin and light design, 6.5 mm micro-edge bezel display, and 79% screen to body ratio take this PC anywhere and see and do more. Powerful enough for your busiest days, this PC features an IntelÂ® processor and a solid state drive for speedy boot-up and snappier overall experience. Stay powered up and productive all day long. With a long battery life and fast-charge technology, this laptop lets you work, watch, and stay connected all day. Integrated precision touch pad with multi-touch support speeds up both navigation and productivity. This item was manufactured in 2020.",https://i5.walmartimages.com/seo/HP-14-Laptop-Intel-Core-i3-1005G1-4-GB-SDRAM-128-GB-M-2-Solid-State-Drive-Natural-Silver-14-DQ1037wm_a85c6c75-e154-4f3c-8380-3c4d4a5f095e.89a87a6130e90b09604bd61d4adf1bb5.jpeg,359.99,USD
