keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
laptop,1,22,66FA29E3GF8O,Laptop Computers,"ASUS Vivobook 15.6” FHD PC Laptop, Intel i3-N305, 8GB, 256GB, Windows 11, Green Grey, E1504GA-WS34",ASUS,4.5,,"ASUS Vivobook Go 15 is lightweight and compact. It’s designed to make you productive and keep you entertained wherever you go. With its 180° lay-flat hinge, physical webcam shield and loads of thoughtful design features, Vivobook Go 15 is the laptop that sets you free on the go.  Vivobook Go 15 OLED is powered by an Intel® Core™ i3-N305 processor, 8 GB of speedy DDR4 memory and 256 GB of storage to help you complete all your productivity missions.",https://i5.walmartimages.com/seo/ASUS-Vivobook-15-6-FHD-PC-Laptop-Intel-i3-N305-8GB-256GB-Windows-11-Green-Grey-E1504GA-WS34_a523959b-74fc-4b3b-9c59-95ab7681b6a1.737dee4c916dcbae1858ad384f731bea.jpeg,379,USD
laptop,1,21,3W0M192GZN15,Laptop Computers,"SGIN 17.3in 4gb DDR4 128gb SSD Windows 11 Laptop FHD IPS 1920 x 1080 FHD Dual Core Intel i3, HDMI",SGIN,4.1,,"Whether for work, entertainment or gaming time, SGIN M17S is an entry-level laptop that provides powerful performance and immersive visual effects.  It has a 17.3-inch screen and 1080 * 1920 resolution.  Internally, Built in base Frequency 2.40 Ghz Intel i3 processor with 4GB RAM and 128GB storage.  Windows 11 Home is a 100% application based version of Windows that is validated and quality tested in the Microsoft Store.",https://i5.walmartimages.com/seo/SGIN-17-3in-4gb-DDR4-128gb-SSD-Windows-11-Laptop-FHD-IPS-1920-x-1080-FHD-Dual-Core-Intel-i3-HDMI_88328241-660f-4ede-b877-7e9c0bcf3fb5.46440b6d35563dd2476d8b51d2a5d1c5.jpeg,289.99,USD
laptop,1,20,4YVFGTVNV8YR,Laptop Computers,"HP Stream 14"" Laptop, Intel Celeron, 4GB, 64GB, Silver, Win 11 (S Mode), Office 365 1Yr, 14-cf2723wm",HP,3.6,,"""The HP Stream 14"""" Laptop is slim and ultra-portable with longlasting battery life—so you can stay social, productive, and connected. Designed for portability and features a micro-edge HD display with an ultra-narrow bezel for a smaller frame. With an Intel processor and a super responsive precision touch pad – you’ve got the power to surf, stream, and do more like never before. Work and play all day with up to 11 hours and 15 minutes battery life. Includes a USB-C port for future connectivity. 12-month Microsoft 365 Personal subscription included with this PC; activation required. Always have the latest AI-powered Office apps, 1 TB of cloud storage, and premium mobile features to stay on top of things wherever you are on any device.""",https://i5.walmartimages.com/seo/HP-Stream-14-Laptop-Intel-Celeron-4GB-64GB-Silver-Win-11-S-Mode-Office-365-1Yr-14-cf2723wm_d9c9d857-ffaf-46f3-91de-47bb055e1a4c.7bf4608bd524685dee8f615e69cbc08d.jpeg,179,USD
laptop,1,19,6DJTVQWMTRE1,Laptop Computers,"HP 15.6"" Laptop, Intel Core i5-1135G7, 2.4GHz Intel Iris Xe Graphics, 8GB Ram 512GB SSD, Windows 11, Natural Silver, 15-dy2152wm",HP,4.2,,HP Laptop 15-dy2152wm,https://i5.walmartimages.com/seo/HP-15-6-Laptop-Intel-Core-i5-1135G7-2-4GHz-Intel-Iris-Xe-Graphics-8GB-Ram-512GB-SSD-Windows-11-Natural-Silver-15-dy2152wm_1ba66cba-c16d-45b1-b051-536ddbc0ea94.f9c34f840f118549ad2fdbdfd931f3ae.jpeg,442.9,USD
laptop,1,18,41RPV6TRN4LK,Laptop Computers,ACEMAGIC Laptop 15.6 FHD 16GB DDR4 512GB SSD Intel Alder Lake N95 up to 3.4GHz with Windows 11,Acemagic,4.7,,"<p><b>Introduction:</b></p><p>ACEMAGIC is a company integrating R&amp;D, production and sales. Immersed in the electronics manufacturing industry for many years, we have formed a complete and mature supply chain system. We pay attention to the voice of customers and constantly create    better products. We hope that our products can make people more beautiful life.</p><p><br></p><p><b>Why Choose ACEMAGIC AX15 Laptop?</b></p><p>1. Powerful Peformance: Integrated Intel UHD graphics up to 1200MHz, with stronger graphics processing capability, easy to realize your multi-tasking.</p><p>2. Memory storage upgrade support: Support expansion of 128GB TF card(not include), the Laptop has built-in 16GB DDR4 and 512GB SSD with single slot support for up to 32GB DDR4 2666Mhz and 2TB M.2 2280 SSD (The upgrade needs to be opened inside the    machine Please perform it under professional guidance)</p><p>3. Lay flat design 180°: Flip chain is used at the connection of notebook clamshell, which expands more usage scenarios. Sharing content or collaborating with friends made easy</p><p>4. Full sense of control: The Laptop is designed with a full-size keyboard, allowing you to type without difficulty. The large trackpad makes it easier to choose what you want</p><p>5. Scientific cooling scheme: The Laptop comes with a smart silent fan and cooling copper tubing to ensure continuous work while minimizing noise.</p><p>Make communication easier: Built-in speaker and microphone with mature wireless technology, enjoy online chat with family and friends without barriers.</p><p><br></p><p><b>Specification:</b></p><p>Brand: ACEMAGIC</p><p>Model: AX15</p><p>Color: Silver</p><p>Screen Size: 15.6 Inches</p><p>RAM: 16GB DDR4</p><p>Hard Drive: 512 GB M.2 2280 Solid State Drive</p><p>Processor: Intel Alder Lake N95</p><p>Graphics Card: Intel UHD Graphics 1200MHz Integrated</p><p>CPU Speed: 3.4GHz</p><p>Operating System: ‎Windows 11 Pro</p><p>Resolution: 1920 x 1080 pixels</p><p>Dimensions: ‎14.07 x 9 x 0.66 inches</p><p>‎Weight: 3.74 lbs</p><p><br></p><p><b>AX15 Laptop Interface:</b></p><p>1x TF Card Socket(Support expansion of 128GB)</p><p>2x USB3.2</p><p>1x USB2.0</p><p>1x 3.5mm Headphone jack</p><p>1x Type-C (Data)</p><p>1x HDMI</p><p>1x Type-C (DC jack)</p><p><br></p><p><b>Package List:</b></p><p>1x ACEMAGIC AX15 Laptop(16+512GB)</p><p>1x Power Adapter</p><p>1x User Manuel</p>",https://i5.walmartimages.com/seo/ACEMAGIC-Laptop-15-6-FHD-16GB-DDR4-512GB-SSD-Intel-Alder-Lake-N95-up-to-3-4GHz-with-Windows-11_67d9428f-41fe-473c-a419-4fdbb6f9cd2d.95117f2570ad4b3971589b1950ee4298.jpeg,279.29,USD
laptop,1,16,7D6RGTNV86JK,Laptop Computers,"HP 15.6"" FHD Laptop, Intel Core i3-1215U, 8GB RAM, 256GB SSD, Silver, Windows 11 Home, 15-dy5131wm",HP,4.2,,"Designed to keep you productive and entertained from anywhere, the HP Laptop combines long lasting battery life with a thin and portable, micro-edge bezel design. Do more with a Full HD  display and enjoy vivid and flicker-free images. Tackle your busiest days with the performance of an Intel Core processor. Save more of what you love with abundant storage for all your photos, videos and documents. With a long battery life and fast-charge technology, this laptop lets you work, watch, and stay connected all day. Integrated precision touchpad with multitouch support speeds up both navigation and productivity, and fingerprint reader gives you a seamless, secure login. This laptop is EPEAT Silver registered and ENERGY STAR certified and it contains sustainable, post-consumer recycled plastics.",https://i5.walmartimages.com/seo/HP-15-6-FHD-Laptop-Intel-Core-i3-1215U-8GB-RAM-256GB-SSD-Silver-Windows-11-Home-15-dy5131wm_6c7e2e14-7227-4f32-a719-25deb9d90e33.3f13293deed185fa919bb764cc7835df.jpeg,309.39,USD
laptop,1,15,16EJ41JMIHPB,Laptop Computers,"CHUWI HeroBook Pro 14.1"" Laptop,256GB SSD 8G RAM,Windows 11 Bussiness Notebook Computer PC,Intel Gemini-Lake N4020 Quad Core Processor,IPS Screen,1TB SSD Expand",Chuwi,4.5,,"<strong>14.1 Inches IPS Screen:</strong> 14.1-inch display gives this device the portability you need for work or business travel, without sacrificing the visual experience for video streaming and gaming.<br>
<strong>Intel Celeron N4020:</strong> With a base clock of 1.1GHz and a boost clock of 2.8 GHz, this 6W TPD dual-core processor can handle day-to-day office productivity workloads without any lag and with low heat generation.<br>
<strong>Full-Sized Keyboard:</strong> Featuring a borderless layout along with 17mm keycap and 3mm keypitch, typing on this keyboard is comfortable, fast and accurate, which increase your confidence and efficiency when typing.<br>
<strong>Expandable Storage:</strong> Equipped with 8GB DDR4 memory and 256GB SSD, you can enjoy a 50% faster access compared to its predecessor, the storage space is upgrade-friendly with TF card slot(max 512GB) and M.2 slot(max 1TB).<br>
<strong>Spacious Trackpad:</strong> Sized at 5.75 inches, this massive touchpad supports multi-touch gestures up to four fingers, allowing you to slide, tap, and swipe limitlessly in a spacious area, it also offering you a more comfortable ergonomic input option.<br>",https://i5.walmartimages.com/seo/CHUWI-HeroBook-Pro-14-1-Laptop-256GB-SSD-8G-RAM-Windows-11-Bussiness-Notebook-Computer-PC-Intel-Gemini-Lake-N4020-Quad-Core-Processor-IPS-Screen-1TB_19511870-ffa2-4c2d-b78e-d9b4f9d09152.e5347a5bcb111df96d7d59b4efbaec2d.jpeg,195.99,USD
laptop,1,14,6WYZ86HP1ED5,Laptop Computers,"HP 15.6"" FHD Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Silver, Windows 11 Home, 15-dy2795wm",HP,4.2,,"Designed to keep you productive and entertained from anywhere, the HP Laptop combines long lasting battery life with a thin and portable, micro-edge bezel design. Do more with a Full HD  display and enjoy vivid and flicker-free images. Tackle your busiest days with the performance of an Intel Core processor. Save more of what you love with abundant storage for all your photos, videos and documents. With a long battery life and fast-charge technology, this laptop lets you work, watch, and stay connected all day. Integrated precision touchpad with multitouch support speeds up both navigation and productivity, and fingerprint reader gives you a seamless, secure login. This laptop is EPEAT Silver registered and ENERGY STAR certified and it contains sustainable, post-consumer recycled plastics.",https://i5.walmartimages.com/seo/HP-15-6-FHD-Laptop-Intel-Core-i5-1135G7-8GB-RAM-256GB-SSD-Silver-Windows-11-Home-15-dy2795wm_3aa79615-29ab-4859-8348-9bd71971f50d.bcbf2f92accb13e86d12b2c9734c2320.jpeg,357.96,USD
laptop,1,13,7HEWDMTA0CSO,Laptop Computers,"Acer Aspire 3, 15.6"" FHD, Intel Core i3-N305 UHD Graphics, 8GB LPDDR5, 128GB UFS, Windows 11 Home in S mode, Silver, NX.KPTAA.001",Acer,4.6,,"Choose the ready-to-go Aspire 3 with the Intel Core i3 processor and Intel UHD graphics inside - made for performance and productivity. With ease-of-use at its core, this family-friendly laptop is ready when you are. With Windows 11 Home in S mode, you’ll experience fast start-ups, a familiar yet expanded Start menu, and great new ways to get stuff done. And with automatic updates enabled, you get all the latest features and security hassle-free. Work, play and share all in one device!",https://i5.walmartimages.com/seo/Acer-Aspire-3-15-6-FHD-Intel-Core-i3-N305-UHD-Graphics-8GB-LPDDR5-128GB-UFS-Windows-11-Home-in-S-mode-Silver-NX-KPTAA-001_a20f1808-8264-447d-8c11-704ccd75c330.978b3944f11c76acf0a387cd49b63b81.jpeg,299,USD
laptop,1,12,0U69196916X5,Laptop Computers,"SGIN 17in 8gb DDR4 512gb ROM Windows 11 Laptop IPS 1920 x 1080 FHD 4-Core Intel Celeron, Mini HDMI",SGIN,4.7,,"This is a computer after multiple quality testing, each computer has been tested by the QC department, in order to customers get a quality assurance of the computer. With 8GB DDR4 and 512GB eMMc, and a 17.3-inch ultra huge screen, it's perfect for office and entertainment. The latest Windows 11 operating system brings the latest and greatest operating experience. Built-in 2-core Intel Celeron, up to 2.9Ghz, easily capable of basic office, entertainment, basic games and other aspects of the operation. The 17 inch laptop come with IPS display features stunning FHD resolution (1920 x 1080 pixels). With true-to-life colors and incredible contrast, the narrow-edge display of SGIN laptop definitely feast your eyes. The text is sharp and clear, and the colors are more vivid. The SGIN Laptop computer is the best choices for college prep/ college tech gift.",https://i5.walmartimages.com/seo/SGIN-17in-8gb-DDR4-512gb-ROM-Windows-11-Laptop-IPS-1920-x-1080-FHD-4-Core-Intel-Celeron-Mini-HDMI_d6ca160d-b4b3-4d7b-956a-2edbfdaeaf02.084c33e2f70e5d2fb56fffc8699136d8.jpeg,299.99,USD
laptop,1,10,5W9T9UOQW874,Laptop Computers,"15.6"" KUU Laptop Intel Celeron N5095, 16GB RAM, 512GB SSD, Win 11 Pro, Backlit Keyboard, Wifi & Bluetooth",KUU,4.3,,"FN+F5 turns on backlight.The 15.6-inch laptop boasts a metallic shell and weighs 1682g. It incorporates a 4-core Intel Celeron and Intel UHD Graphics, resulting in superior video and gaming experiences. The laptop runs on Windows 11 Pro, has a backlit keyboard, and supports WiFi and Bluetooth connectivity. Its sleek silver exterior exudes style.",https://i5.walmartimages.com/seo/15-6-KUU-Laptop-Intel-Celeron-N5095-16GB-RAM-512GB-SSD-Win-11-Pro-Backlit-Keyboard-Wifi-Bluetooth_c7bd1af3-c103-4d73-a9fd-5835fe0ff76a.d11041860b24a9e288796b8c2dcdce1a.jpeg,298,USD
laptop,1,8,1JZYOD5SP6A3,Laptop Computers,"HP 15.6"" Laptop, Intel Core i3-1115G4, 8GB RAM, 256GB SSD, Spruce Blue, Windows 11 Home in S mode, 15-dy2792wm",HP,4.5,,"Designed to keep you productive and entertained from anywhere, the HP 15.6"" Laptop PC combines long lasting battery life with a thin and portable, micro-edge bezel design. Do your thing all day and wherever you prefer with the HP 15.6"" Laptop's lightweight design. Enjoy comfortable computing with a flicker-free, anti-glare HD screen and experience reliable performance thanks to the Intel Core processor. Plus, made with the planet in mind, this HP laptop is EPEAT Silver registered and ENERGY STAR certified.",https://i5.walmartimages.com/seo/HP-15-6-Laptop-Intel-Core-i3-1115G4-8GB-RAM-256GB-SSD-Spruce-Blue-Windows-11-Home-in-S-mode-15-dy2792wm_c2ed1dca-10ee-4df2-b31b-9e8b9553311e.94cf531e65ec380e75de9f5dc16ab0e2.jpeg,341.99,USD
laptop,1,7,5TC9S9S6MPTS,Laptop Computers,"HP 15.6"" FHD Laptop, AMD Ryzen 5 7520U, 8GB RAM, 256GB SSD, Pale Rose Gold, Windows 11 Home, 15-fc0039wm",HP,4.4,,"<p>Say hello to the most reliable PC that easily passes the vibe check. The HP 15"" Laptop is built with dependable technology, next-level power, and rock-solid performance that turns your to-do lists into to-done lists. Go from shopping and streaming to keeping up with friends all at the speed of fun. With HP PCs, you get more 'oomph' from your computer with less 'oof' from your wallet, so you can take on today with tech built for tomorrow. The HP 15.6"" Laptop comes feature-packed for productivity and making the planet happy. Built with recycled materials, this powerful HP laptop features an AMD processor, ample storage, and mesmerizing graphics. Plus its 85 percent screen-to-body ratio and 3-sided narrow bezel offer plenty of room to do and see more that matters.</p>",https://i5.walmartimages.com/seo/HP-15-6-FHD-Laptop-AMD-Ryzen-5-7520U-8GB-RAM-256GB-SSD-Pale-Rose-Gold-Windows-11-Home-15-fc0039wm_016446eb-4ada-4429-84b0-4badb49d083e.d83a8f1aeadc64a771d4dd1c375c46bd.jpeg,448.98,USD
laptop,1,6,1JGW0OXYMXJC,Laptop Computers,"Lenovo IdeaPad 1i 15.6"", Intel Core i5-1235U, 8GB RAM, 512 GB SSD, Cloud Grey, Windows 11 in S Mode, 82QD00CJUS",Lenovo,4.2,,"The IdeaPad 1i raises the bar on every affordable laptop with a super-efficient up-to-12th Generation Intel processor in a thin and compact 17.9 mm chassis that makes multitasking a breeze while boosting energy efficiency with up-to-10 hours of battery life and rapid charge. Get more value with four-sided narrow bezels for maximum screen, Dolby Audio speakers and Flip to Start for instant bootup. Optimize your video call experience with a 720P camera that comes with a privacy shutter to keep out prying eyes and Smart Noise Cancelling to cut out background noise.",https://i5.walmartimages.com/seo/Lenovo-IdeaPad-1i-15-6-Intel-Core-i5-1235U-8GB-RAM-512-GB-SSD-Cloud-Grey-Windows-11-in-S-Mode-82QD00CJUS_6f122d34-2a26-4d5d-9f33-145e4f26c0d0.6f7b1e5ed060b0c29e841ca92c0f0436.jpeg,379,USD
laptop,1,5,2UUW27VF2A68,Laptop Computers,"ASUS 15.6"" FHD Laptop, Intel Pentium, 4GB RAM, 128GB eMMC, Windows 11 Home in S mode with One Year of Microsoft 365 included,  L510MA-WS21",ASUS,3.8,,"<p>The ASUS VivoBook Go L510MA is designed to help you be productive all day - even when you're on the move. This compact and lightweight 15.6"" laptop is powered by the latest Intel processor and provides long lasting batter life. With eMMC storage and pre-loaded Windows 11 in S mode, it offers full compatibility with a wide range of software and peripherals. It's the best laptop for people on the go!</p>",https://i5.walmartimages.com/seo/ASUS-15-6-FHD-Laptop-Intel-Pentium-4GB-RAM-128GB-eMMC-Windows-11-Home-in-S-mode-with-One-Year-of-Microsoft-365-included-L510MA-WS21_36541007-5c82-4cd3-a138-5417cdb0caf6.c2b0f3ad92c8e589fff12204e7cea397.jpeg,199,USD
laptop,1,4,53R32LOLJJVL,Laptop Computers,"HP 15.6"", Laptop Intel Pentium Processor 4GB RAM, 128GB UFS, Scarlet Red, Windows 11, 15-fd0083wm",HP,4,,"Say hello to the most reliable PC that easily passes the vibe check. HP 15"" Laptop is built with dependable technology, next-level power, and rock-solid performance that turns your to-do lists into to-done lists. Go from shopping to streaming to keeping up with friends all at the speed of fun. With HP PCs, you get more ‘oomph’ from your computer with less ‘oof’ from your wallet, so you can take on today with tech built for tomorrow. The HP 15.6"" Laptop PC empowers you to do more with the reliable power of an Intel Processor, plus fast storage, and powerful graphics in a sleek, thoughtfully designed device. Created for wherever the day takes you and built with ocean-bound and post-consumer recycled plastics, it’s easy to show some love for the planet.",https://i5.walmartimages.com/seo/HP-15-6-Laptop-Intel-Pentium-Processor-4GB-RAM-128GB-UFS-Scarlet-Red-Windows-11-15-fd0083wm_469f6dc2-46b9-418f-a427-f8dd859ccd43.4cc917007940096c8b4606cc52732e1c.jpeg,239,USD
laptop,1,3,6ZH8MYU670HY,Laptop Computers,"SGIN 15.6inch Laptop 4GB DDR4 128GB SSD Windows 11 with 4 Core Intel Celeron, HD 1366*768 IPS",SGIN,4.3,,"This is a computer after multiple quality testing, each computer has been tested by the QC department, in order to customers get a quality assurance of the computer.  With 4GB DDR4 and 128GB SSD, and a 15.6-inch screen, it's perfect for office and entertainment.  The latest Windows 11 operating system brings the latest and greatest operating experience. Built-in Quad-core Intel Celeron, up to 2.9Ghz, easily capable of basic office, entertainment, basic games and other aspects of the operation. The SGIN M15 laptop computer is the best choices for college prep/ college as tech gift. If you have any questions, please feel free to contact us first.",https://i5.walmartimages.com/seo/SGIN-15-6inch-Laptop-4GB-DDR4-128GB-SSD-Windows-11-with-4-Core-Intel-Celeron-HD-1366-768-IPS_5ef57c1c-eb19-4975-a8f5-468530ca131a.2237d30635f2d0b3ab76518bf69ccb2d.jpeg,209.99,USD
laptop,1,2,79BDX287ZHAF,Laptop Computers,"ASUS Vivobook 16” PC Laptop, Intel Core i7-1255U, 16GB, 512GB, Win 11 Home, Black, F1605ZA-WS74",ASUS,4.5,,"Everything is smoother with the powerful ASUS Vivobook 16, the feature-packed laptop with user-friendly features including a 180° lay-flat hinge, a physical webcam shield and dedicated function keys to turn your mic on or off. Your health is in safe hands with ASUS Antimicrobial Guard Plus protecting frequently-touched surfaces, and the bigger touchpad is now more finger-friendly. Enjoy the smooth power of Vivobook 16 for everyday use.",https://i5.walmartimages.com/seo/ASUS-Vivobook-16-PC-Laptop-Intel-Core-i7-1255U-16GB-512GB-Win-11-Home-Black-F1605ZA-WS74_2ca09af0-253d-4c95-9ac1-3aa5a9ace260.0fb0c855cfe18be938c38174863f87ba.jpeg,499,USD
